,subject,verb,v_count,v_freq
743,she,marry,2,0.00010617965597791463
744,she,film,2,0.00010617965597791463
745,he,discover,2,0.00010617965597791463
746,he,reveal,2,0.00010617965597791463
747,i,pile,2,0.00010617965597791463
748,i,reverse,2,0.00010617965597791463
749,i,compare,2,0.00010617965597791463
750,i,salute,2,0.00010617965597791463
751,i,complain,2,0.00010617965597791463
752,i,provide,2,0.00010617965597791463
753,she,need,2,0.00010617965597791463
754,she,hand,2,0.00010617965597791463
755,she,hat,2,0.00010617965597791463
756,i,perform,2,0.00010617965597791463
757,i,pastor,2,0.00010617965597791463
758,i,calculate,2,0.00010617965597791463
759,she,join,2,0.00010617965597791463
760,he,shake,2,0.00010617965597791463
761,she,invent,2,0.00010617965597791463
762,he,remove,2,0.00010617965597791463
763,i,achieve,2,0.00010617965597791463
764,i,accumulate,2,0.00010617965597791463
765,he,serve,2,0.00010617965597791463
766,he,form,2,0.00010617965597791463
767,i,pan,2,0.00010617965597791463
768,i,print,2,0.00010617965597791463
769,he,fake,2,0.00010617965597791463
770,i,bruise,2,0.00010617965597791463
771,i,cheat,2,0.00010617965597791463
772,i,project,2,0.00010617965597791463
773,he,reprogramming,2,0.00010617965597791463
774,she,hop,2,0.00010617965597791463
775,i,abuse,2,0.00010617965597791463
776,i,schedule,2,0.00010617965597791463
777,i,scatter,2,0.00010617965597791463
778,i,bother,2,0.00010617965597791463
779,i,borrow,2,0.00010617965597791463
780,i,chase,2,0.00010617965597791463
781,i,deal,2,0.00010617965597791463
782,i,scare,2,0.00010617965597791463
783,i,block,2,0.00010617965597791463
784,i,alter,2,0.00010617965597791463
785,he,approach,2,0.00010617965597791463
786,i,avoid,2,0.00010617965597791463
787,i,assume,2,0.00010617965597791463
788,i,reveal,2,0.00010617965597791463
789,i,narrate,2,0.00010617965597791463
790,i,attach,2,0.00010617965597791463
791,i,nail,2,0.00010617965597791463
792,i,cool,2,0.00010617965597791463
793,he,hang,2,0.00010617965597791463
794,she,describe,2,0.00010617965597791463
795,i,punch,2,0.00010617965597791463
796,i,shut,2,0.00010617965597791463
797,he,quote,2,0.00010617965597791463
798,i,crack,2,0.00010617965597791463
799,he,roll,2,0.00010617965597791463
800,she,create,2,0.00010617965597791463
801,he,happen,2,0.00010617965597791463
802,i,pursue,2,0.00010617965597791463
803,he,recite,2,0.00010617965597791463
804,i,assign,2,0.00010617965597791463
805,she,cook,2,0.00010617965597791463
806,i,mourn,2,0.00010617965597791463
807,i,sign,2,0.00010617965597791463
808,i,crunch,2,0.00010617965597791463
809,he,drop,2,0.00010617965597791463
810,i,assemble,2,0.00010617965597791463
811,i,point,2,0.00010617965597791463
812,i,pray,2,0.00010617965597791463
813,she,plan,2,0.00010617965597791463
814,he,watch,2,0.00010617965597791463
815,he,expect,2,0.00010617965597791463
816,she,clear,2,0.00010617965597791463
817,she,speak,2,0.00010617965597791463
818,she,set,2,0.00010617965597791463
819,i,paralyze,2,0.00010617965597791463
820,he,flip,2,0.00010617965597791463
821,i,plug,2,0.00010617965597791463
822,he,recognize,2,0.00010617965597791463
823,she,send,2,0.00010617965597791463
824,i,conclude,2,0.00010617965597791463
825,he,dig,2,0.00010617965597791463
826,she,offer,2,0.00010617965597791463
827,she,sell,2,0.00010617965597791463
828,he,face,2,0.00010617965597791463
829,i,conceive,2,0.00010617965597791463
830,i,narrow,2,0.00010617965597791463
831,she,seem,2,0.00010617965597791463
832,i,congratulate,2,0.00010617965597791463
833,he,assault,2,0.00010617965597791463
834,i,suffer,1,5.308982798895732e-05
835,he,download,1,5.308982798895732e-05
836,i,subscribe,1,5.308982798895732e-05
837,i,scramble,1,5.308982798895732e-05
838,i,sail,1,5.308982798895732e-05
839,i,strap,1,5.308982798895732e-05
840,i,risk,1,5.308982798895732e-05
841,i,scour,1,5.308982798895732e-05
842,he,earn,1,5.308982798895732e-05
843,i,suck,1,5.308982798895732e-05
844,i,round,1,5.308982798895732e-05
845,i,store,1,5.308982798895732e-05
846,i,ruin,1,5.308982798895732e-05
847,i,screen,1,5.308982798895732e-05
848,i,rt,1,5.308982798895732e-05
849,he,crash,1,5.308982798895732e-05
850,i,strain,1,5.308982798895732e-05
851,i,score,1,5.308982798895732e-05
852,he,cut,1,5.308982798895732e-05
853,i,stretch,1,5.308982798895732e-05
854,i,render,1,5.308982798895732e-05
855,he,cruise,1,5.308982798895732e-05
856,he,cup,1,5.308982798895732e-05
857,he,dream,1,5.308982798895732e-05
858,i,strip,1,5.308982798895732e-05
859,i,rip,1,5.308982798895732e-05
860,he,drain,1,5.308982798895732e-05
861,he,document,1,5.308982798895732e-05
862,he,crown,1,5.308982798895732e-05
863,i,rule,1,5.308982798895732e-05
864,he,donate,1,5.308982798895732e-05
865,he,doubt,1,5.308982798895732e-05
866,i,summon,1,5.308982798895732e-05
867,i,stumble,1,5.308982798895732e-05
868,i,stylize,1,5.308982798895732e-05
869,he,drag,1,5.308982798895732e-05
870,i,repay,1,5.308982798895732e-05
871,i,supervise,1,5.308982798895732e-05
872,i,scar,1,5.308982798895732e-05
873,he,cure,1,5.308982798895732e-05
874,i,size,1,5.308982798895732e-05
875,he,dandle,1,5.308982798895732e-05
876,i,sophiline,1,5.308982798895732e-05
877,he,disclose,1,5.308982798895732e-05
878,i,shelve,1,5.308982798895732e-05
879,i,resent,1,5.308982798895732e-05
880,he,deride,1,5.308982798895732e-05
881,i,solicit,1,5.308982798895732e-05
882,i,solidify,1,5.308982798895732e-05
883,he,democratize,1,5.308982798895732e-05
884,i,shed,1,5.308982798895732e-05
885,i,smuggle,1,5.308982798895732e-05
886,i,shazam,1,5.308982798895732e-05
887,he,discourage,1,5.308982798895732e-05
888,he,drown,1,5.308982798895732e-05
889,i,sew,1,5.308982798895732e-05
890,he,demand,1,5.308982798895732e-05
891,i,specialize,1,5.308982798895732e-05
892,he,discuss,1,5.308982798895732e-05
893,i,resist,1,5.308982798895732e-05
894,i,smoke,1,5.308982798895732e-05
895,i,sequence,1,5.308982798895732e-05
896,i,restore,1,5.308982798895732e-05
897,i,rethink,1,5.308982798895732e-05
898,i,skip,1,5.308982798895732e-05
899,i,skype,1,5.308982798895732e-05
900,he,detail,1,5.308982798895732e-05
901,i,sip,1,5.308982798895732e-05
902,i,sink,1,5.308982798895732e-05
903,i,retrieve,1,5.308982798895732e-05
904,i,slag,1,5.308982798895732e-05
905,i,respect,1,5.308982798895732e-05
906,i,slam,1,5.308982798895732e-05
907,i,respond,1,5.308982798895732e-05
908,i,slap,1,5.308982798895732e-05
909,he,devise,1,5.308982798895732e-05
910,i,revere,1,5.308982798895732e-05
911,i,smite,1,5.308982798895732e-05
912,i,shiver,1,5.308982798895732e-05
913,i,spell,1,5.308982798895732e-05
914,i,rescale,1,5.308982798895732e-05
915,he,date,1,5.308982798895732e-05
916,he,dunk,1,5.308982798895732e-05
917,i,star,1,5.308982798895732e-05
918,i,rid,1,5.308982798895732e-05
919,i,secret,1,5.308982798895732e-05
920,i,repurposed,1,5.308982798895732e-05
921,i,reproduce,1,5.308982798895732e-05
922,he,debunk,1,5.308982798895732e-05
923,i,search,1,5.308982798895732e-05
924,i,state,1,5.308982798895732e-05
925,i,staple,1,5.308982798895732e-05
926,i,seal,1,5.308982798895732e-05
927,he,deal,1,5.308982798895732e-05
928,he,daunt,1,5.308982798895732e-05
929,i,scurry,1,5.308982798895732e-05
930,i,reply,1,5.308982798895732e-05
931,i,steer,1,5.308982798895732e-05
932,i,screenshotted,1,5.308982798895732e-05
933,i,secure,1,5.308982798895732e-05
934,i,seduce,1,5.308982798895732e-05
935,i,separate,1,5.308982798895732e-05
936,i,squash,1,5.308982798895732e-05
937,i,require,1,5.308982798895732e-05
938,he,dedicate,1,5.308982798895732e-05
939,i,spy,1,5.308982798895732e-05
940,i,sense,1,5.308982798895732e-05
941,i,squander,1,5.308982798895732e-05
942,he,disobey,1,5.308982798895732e-05
943,i,square,1,5.308982798895732e-05
944,he,ditch,1,5.308982798895732e-05
945,i,stack,1,5.308982798895732e-05
946,i,select,1,5.308982798895732e-05
947,i,squint,1,5.308982798895732e-05
948,i,seize,1,5.308982798895732e-05
949,i,rewind,1,5.308982798895732e-05
950,he,divide,1,5.308982798895732e-05
951,i,stab,1,5.308982798895732e-05
952,i,stabilize,1,5.308982798895732e-05
953,he,decrease,1,5.308982798895732e-05
954,he,stir,1,5.308982798895732e-05
955,he,cram,1,5.308982798895732e-05
956,she,open,1,5.308982798895732e-05
957,she,lift,1,5.308982798895732e-05
958,she,light,1,5.308982798895732e-05
959,he,avoid,1,5.308982798895732e-05
960,he,attend,1,5.308982798895732e-05
961,he,attack,1,5.308982798895732e-05
962,he,assure,1,5.308982798895732e-05
963,he,assume,1,5.308982798895732e-05
964,she,manage,1,5.308982798895732e-05
965,she,manufacture,1,5.308982798895732e-05
966,she,mind,1,5.308982798895732e-05
967,she,miss,1,5.308982798895732e-05
968,she,move,1,5.308982798895732e-05
969,she,notice,1,5.308982798895732e-05
970,she,organize,1,5.308982798895732e-05
971,she,felt,1,5.308982798895732e-05
972,she,paint,1,5.308982798895732e-05
973,she,park,1,5.308982798895732e-05
974,she,pay,1,5.308982798895732e-05
975,she,perform,1,5.308982798895732e-05
976,she,pied,1,5.308982798895732e-05
977,she,plead,1,5.308982798895732e-05
978,she,prep,1,5.308982798895732e-05
979,she,program,1,5.308982798895732e-05
980,she,purchase,1,5.308982798895732e-05
981,she,push,1,5.308982798895732e-05
982,he,assemble,1,5.308982798895732e-05
983,she,radiate,1,5.308982798895732e-05
984,she,re,1,5.308982798895732e-05
985,she,let,1,5.308982798895732e-05
986,he,await,1,5.308982798895732e-05
987,she,learn,1,5.308982798895732e-05
988,she,lean,1,5.308982798895732e-05
989,she,flip,1,5.308982798895732e-05
990,she,forbid,1,5.308982798895732e-05
991,she,forgive,1,5.308982798895732e-05
992,she,form,1,5.308982798895732e-05
993,she,found,1,5.308982798895732e-05
994,she,fund,1,5.308982798895732e-05
995,he,banish,1,5.308982798895732e-05
996,he,bang,1,5.308982798895732e-05
997,he,balance,1,5.308982798895732e-05
998,she,grab,1,5.308982798895732e-05
999,she,graduate,1,5.308982798895732e-05
1000,she,graze,1,5.308982798895732e-05
1001,she,hallucinate,1,5.308982798895732e-05
1002,he,badmouth,1,5.308982798895732e-05
1003,she,hear,1,5.308982798895732e-05
1004,she,hit,1,5.308982798895732e-05
1005,she,ignore,1,5.308982798895732e-05
1006,she,imitate,1,5.308982798895732e-05
1007,she,incarnate,1,5.308982798895732e-05
1008,she,inject,1,5.308982798895732e-05
1009,she,interact,1,5.308982798895732e-05
1010,she,kidnap,1,5.308982798895732e-05
1011,she,kill,1,5.308982798895732e-05
1012,she,knight,1,5.308982798895732e-05
1013,he,back,1,5.308982798895732e-05
1014,she,launch,1,5.308982798895732e-05
1015,she,lay,1,5.308982798895732e-05
1016,he,arrest,1,5.308982798895732e-05
1017,she,receive,1,5.308982798895732e-05
1018,she,recognize,1,5.308982798895732e-05
1019,she,squirt,1,5.308982798895732e-05
1020,he,allege,1,5.308982798895732e-05
1021,she,step,1,5.308982798895732e-05
1022,she,stretch,1,5.308982798895732e-05
1023,she,subject,1,5.308982798895732e-05
1024,she,suggest,1,5.308982798895732e-05
1025,she,surround,1,5.308982798895732e-05
1026,he,advertise,1,5.308982798895732e-05
1027,she,talk,1,5.308982798895732e-05
1028,she,tend,1,5.308982798895732e-05
1029,she,tickle,1,5.308982798895732e-05
1030,she,torture,1,5.308982798895732e-05
1031,she,train,1,5.308982798895732e-05
1032,she,transgress,1,5.308982798895732e-05
1033,she,transition,1,5.308982798895732e-05
1034,she,translate,1,5.308982798895732e-05
1035,she,trust,1,5.308982798895732e-05
1036,he,accuse,1,5.308982798895732e-05
1037,she,tweet,1,5.308982798895732e-05
1038,she,understand,1,5.308982798895732e-05
1039,he,accomplish,1,5.308982798895732e-05
1040,she,vacuum,1,5.308982798895732e-05
1041,she,vomit,1,5.308982798895732e-05
1042,she,walk,1,5.308982798895732e-05
1043,he,accompany,1,5.308982798895732e-05
1044,she,wash,1,5.308982798895732e-05
1045,she,wave,1,5.308982798895732e-05
1046,she,wed,1,5.308982798895732e-05
1047,she,stalk,1,5.308982798895732e-05
1048,she,squint,1,5.308982798895732e-05
1049,she,regrew,1,5.308982798895732e-05
1050,she,squeeze,1,5.308982798895732e-05
1051,she,reinterpret,1,5.308982798895732e-05
1052,she,relax,1,5.308982798895732e-05
1053,she,release,1,5.308982798895732e-05
1054,she,remember,1,5.308982798895732e-05
1055,she,replace,1,5.308982798895732e-05
1056,she,request,1,5.308982798895732e-05
1057,she,rewrite,1,5.308982798895732e-05
1058,she,risk,1,5.308982798895732e-05
1059,she,roll,1,5.308982798895732e-05
1060,she,root,1,5.308982798895732e-05
1061,he,apply,1,5.308982798895732e-05
1062,she,sample,1,5.308982798895732e-05
1063,she,secrete,1,5.308982798895732e-05
1064,she,secure,1,5.308982798895732e-05
1065,he,analyze,1,5.308982798895732e-05
1066,she,seek,1,5.308982798895732e-05
1067,she,serve,1,5.308982798895732e-05
1068,she,shake,1,5.308982798895732e-05
1069,she,shape,1,5.308982798895732e-05
1070,she,shut,1,5.308982798895732e-05
1071,she,sign,1,5.308982798895732e-05
1072,she,sing,1,5.308982798895732e-05
1073,he,allow,1,5.308982798895732e-05
1074,she,sort,1,5.308982798895732e-05
1075,she,spend,1,5.308982798895732e-05
1076,she,sprain,1,5.308982798895732e-05
1077,she,spread,1,5.308982798895732e-05
1078,he,bat,1,5.308982798895732e-05
1079,she,fell,1,5.308982798895732e-05
1080,i,surf,1,5.308982798895732e-05
1081,he,channel,1,5.308982798895732e-05
1082,i,uncover,1,5.308982798895732e-05
1083,he,chill,1,5.308982798895732e-05
1084,i,undo,1,5.308982798895732e-05
1085,i,unfold,1,5.308982798895732e-05
1086,i,unlock,1,5.308982798895732e-05
1087,i,upload,1,5.308982798895732e-05
1088,he,chew,1,5.308982798895732e-05
1089,i,utilize,1,5.308982798895732e-05
1090,i,utter,1,5.308982798895732e-05
1091,i,verify,1,5.308982798895732e-05
1092,i,violate,1,5.308982798895732e-05
1093,he,charge,1,5.308982798895732e-05
1094,i,visualize,1,5.308982798895732e-05
1095,he,challenge,1,5.308982798895732e-05
1096,she,face,1,5.308982798895732e-05
1097,he,chain,1,5.308982798895732e-05
1098,he,certify,1,5.308982798895732e-05
1099,i,warm,1,5.308982798895732e-05
1100,i,warrant,1,5.308982798895732e-05
1101,i,wash,1,5.308982798895732e-05
1102,i,weed,1,5.308982798895732e-05
1103,i,weld,1,5.308982798895732e-05
1104,i,remake,1,5.308982798895732e-05
1105,he,capture,1,5.308982798895732e-05
1106,i,wire,1,5.308982798895732e-05
1107,he,campaign,1,5.308982798895732e-05
1108,he,butcher,1,5.308982798895732e-05
1109,i,worry,1,5.308982798895732e-05
1110,he,choose,1,5.308982798895732e-05
1111,i,tutor,1,5.308982798895732e-05
1112,he,claim,1,5.308982798895732e-05
1113,he,classify,1,5.308982798895732e-05
1114,i,survive,1,5.308982798895732e-05
1115,he,crack,1,5.308982798895732e-05
1116,i,suspend,1,5.308982798895732e-05
1117,i,sweat,1,5.308982798895732e-05
1118,he,count,1,5.308982798895732e-05
1119,he,cook,1,5.308982798895732e-05
1120,he,convince,1,5.308982798895732e-05
1121,he,convict,1,5.308982798895732e-05
1122,i,target,1,5.308982798895732e-05
1123,i,tear,1,5.308982798895732e-05
1124,he,contract,1,5.308982798895732e-05
1125,he,continue,1,5.308982798895732e-05
1126,he,contemplate,1,5.308982798895732e-05
1127,i,testify,1,5.308982798895732e-05
1128,he,conceive,1,5.308982798895732e-05
1129,he,compose,1,5.308982798895732e-05
1130,he,complete,1,5.308982798895732e-05
1131,he,commit,1,5.308982798895732e-05
1132,i,tint,1,5.308982798895732e-05
1133,i,toast,1,5.308982798895732e-05
1134,he,combine,1,5.308982798895732e-05
1135,i,transfer,1,5.308982798895732e-05
1136,he,collect,1,5.308982798895732e-05
1137,i,trap,1,5.308982798895732e-05
1138,i,trigger,1,5.308982798895732e-05
1139,i,trim,1,5.308982798895732e-05
1140,i,troll,1,5.308982798895732e-05
1141,i,wrap,1,5.308982798895732e-05
1142,i,wreck,1,5.308982798895732e-05
1143,i,wrestle,1,5.308982798895732e-05
1144,she,care,1,5.308982798895732e-05
1145,she,chase,1,5.308982798895732e-05
1146,she,chew,1,5.308982798895732e-05
1147,she,choke,1,5.308982798895732e-05
1148,she,claim,1,5.308982798895732e-05
1149,she,collect,1,5.308982798895732e-05
1150,she,command,1,5.308982798895732e-05
1151,she,complete,1,5.308982798895732e-05
1152,she,console,1,5.308982798895732e-05
1153,she,consume,1,5.308982798895732e-05
1154,she,contact,1,5.308982798895732e-05
1155,she,contain,1,5.308982798895732e-05
1156,she,cough,1,5.308982798895732e-05
1157,she,decode,1,5.308982798895732e-05
1158,she,decry,1,5.308982798895732e-05
1159,she,design,1,5.308982798895732e-05
1160,she,disappear,1,5.308982798895732e-05
1161,she,distract,1,5.308982798895732e-05
1162,she,disturb,1,5.308982798895732e-05
1163,she,drown,1,5.308982798895732e-05
1164,she,dry,1,5.308982798895732e-05
1165,she,dump,1,5.308982798895732e-05
1166,he,bear,1,5.308982798895732e-05
1167,she,educate,1,5.308982798895732e-05
1168,she,emanate,1,5.308982798895732e-05
1169,she,enlighten,1,5.308982798895732e-05
1170,she,expect,1,5.308982798895732e-05
1171,she,explore,1,5.308982798895732e-05
1172,she,change,1,5.308982798895732e-05
1173,she,capitulate,1,5.308982798895732e-05
1174,he,bust,1,5.308982798895732e-05
1175,he,bewail,1,5.308982798895732e-05
1176,i,xerox,1,5.308982798895732e-05
1177,i,yield,1,5.308982798895732e-05
1178,i,’d,1,5.308982798895732e-05
1179,i,’m,1,5.308982798895732e-05
1180,she,accept,1,5.308982798895732e-05
1181,she,accomplish,1,5.308982798895732e-05
1182,she,achieve,1,5.308982798895732e-05
1183,she,acquire,1,5.308982798895732e-05
1184,she,admonish,1,5.308982798895732e-05
1185,she,affect,1,5.308982798895732e-05
1186,she,age,1,5.308982798895732e-05
1187,she,allow,1,5.308982798895732e-05
1188,she,animate,1,5.308982798895732e-05
1189,she,approach,1,5.308982798895732e-05
1190,she,aspire,1,5.308982798895732e-05
1191,she,assault,1,5.308982798895732e-05
1192,she,assume,1,5.308982798895732e-05
1193,she,attack,1,5.308982798895732e-05
1194,she,bed,1,5.308982798895732e-05
1195,he,bother,1,5.308982798895732e-05
1196,she,blame,1,5.308982798895732e-05
1197,he,block,1,5.308982798895732e-05
1198,she,break,1,5.308982798895732e-05
1199,she,breathe,1,5.308982798895732e-05
1200,he,bleed,1,5.308982798895732e-05
1201,he,blame,1,5.308982798895732e-05
1202,she,buy,1,5.308982798895732e-05
1203,he,elect,1,5.308982798895732e-05
1204,i,oblige,1,5.308982798895732e-05
1205,i,release,1,5.308982798895732e-05
1206,i,cringe,1,5.308982798895732e-05
1207,i,cobble,1,5.308982798895732e-05
1208,i,code,1,5.308982798895732e-05
1209,he,record,1,5.308982798895732e-05
1210,i,color,1,5.308982798895732e-05
1211,he,recommend,1,5.308982798895732e-05
1212,i,comfort,1,5.308982798895732e-05
1213,i,comment,1,5.308982798895732e-05
1214,i,commission,1,5.308982798895732e-05
1215,i,communicate,1,5.308982798895732e-05
1216,i,compel,1,5.308982798895732e-05
1217,i,compile,1,5.308982798895732e-05
1218,i,compress,1,5.308982798895732e-05
1219,i,con,1,5.308982798895732e-05
1220,i,concentrate,1,5.308982798895732e-05
1221,i,condemn,1,5.308982798895732e-05
1222,i,confound,1,5.308982798895732e-05
1223,i,consult,1,5.308982798895732e-05
1224,i,consume,1,5.308982798895732e-05
1225,i,contain,1,5.308982798895732e-05
1226,i,contemplate,1,5.308982798895732e-05
1227,i,contradict,1,5.308982798895732e-05
1228,i,convert,1,5.308982798895732e-05
1229,he,recast,1,5.308982798895732e-05
1230,he,ratify,1,5.308982798895732e-05
1231,i,coordinate,1,5.308982798895732e-05
1232,i,copy,1,5.308982798895732e-05
1233,i,corrupt,1,5.308982798895732e-05
1234,he,raise,1,5.308982798895732e-05
1235,i,crave,1,5.308982798895732e-05
1236,i,coax,1,5.308982798895732e-05
1237,i,coach,1,5.308982798895732e-05
1238,i,co,1,5.308982798895732e-05
1239,i,center,1,5.308982798895732e-05
1240,i,brush,1,5.308982798895732e-05
1241,i,buff,1,5.308982798895732e-05
1242,he,repeat,1,5.308982798895732e-05
1243,i,bump,1,5.308982798895732e-05
1244,i,bury,1,5.308982798895732e-05
1245,i,bust,1,5.308982798895732e-05
1246,he,repaint,1,5.308982798895732e-05
1247,he,rent,1,5.308982798895732e-05
1248,i,campaign,1,5.308982798895732e-05
1249,i,cancel,1,5.308982798895732e-05
1250,he,remember,1,5.308982798895732e-05
1251,i,carve,1,5.308982798895732e-05
1252,i,cause,1,5.308982798895732e-05
1253,i,chair,1,5.308982798895732e-05
1254,he,redesign,1,5.308982798895732e-05
1255,he,reject,1,5.308982798895732e-05
1256,he,reinvent,1,5.308982798895732e-05
1257,i,characterize,1,5.308982798895732e-05
1258,i,charge,1,5.308982798895732e-05
1259,i,chat,1,5.308982798895732e-05
1260,he,regurgitate,1,5.308982798895732e-05
1261,i,checkerboard,1,5.308982798895732e-05
1262,he,regulate,1,5.308982798895732e-05
1263,i,chop,1,5.308982798895732e-05
1264,i,circle,1,5.308982798895732e-05
1265,i,circulate,1,5.308982798895732e-05
1266,i,clean,1,5.308982798895732e-05
1267,i,clip,1,5.308982798895732e-05
1268,he,puzzle,1,5.308982798895732e-05
1269,i,crop,1,5.308982798895732e-05
1270,i,bribe,1,5.308982798895732e-05
1271,i,cross,1,5.308982798895732e-05
1272,i,distil,1,5.308982798895732e-05
1273,i,distribute,1,5.308982798895732e-05
1274,i,document,1,5.308982798895732e-05
1275,i,doled,1,5.308982798895732e-05
1276,i,domesticate,1,5.308982798895732e-05
1277,i,doubt,1,5.308982798895732e-05
1278,he,predict,1,5.308982798895732e-05
1279,he,pray,1,5.308982798895732e-05
1280,i,drift,1,5.308982798895732e-05
1281,he,plot,1,5.308982798895732e-05
1282,he,pledge,1,5.308982798895732e-05
1283,i,duplicate,1,5.308982798895732e-05
1284,i,dwell,1,5.308982798895732e-05
1285,he,plan,1,5.308982798895732e-05
1286,i,echo,1,5.308982798895732e-05
1287,i,embark,1,5.308982798895732e-05
1288,i,embed,1,5.308982798895732e-05
1289,he,pinch,1,5.308982798895732e-05
1290,i,emit,1,5.308982798895732e-05
1291,i,emulate,1,5.308982798895732e-05
1292,i,enchant,1,5.308982798895732e-05
1293,i,encode,1,5.308982798895732e-05
1294,he,pilot,1,5.308982798895732e-05
1295,he,photograph,1,5.308982798895732e-05
1296,i,endeavor,1,5.308982798895732e-05
1297,i,endorse,1,5.308982798895732e-05
1298,i,engage,1,5.308982798895732e-05
1299,i,engineer,1,5.308982798895732e-05
1300,i,enlist,1,5.308982798895732e-05
1301,i,display,1,5.308982798895732e-05
1302,i,dismantle,1,5.308982798895732e-05
1303,he,pretend,1,5.308982798895732e-05
1304,i,decorate,1,5.308982798895732e-05
1305,i,cruise,1,5.308982798895732e-05
1306,i,cue,1,5.308982798895732e-05
1307,i,cultivate,1,5.308982798895732e-05
1308,i,curl,1,5.308982798895732e-05
1309,i,curse,1,5.308982798895732e-05
1310,i,cuss,1,5.308982798895732e-05
1311,i,dabble,1,5.308982798895732e-05
1312,i,dance,1,5.308982798895732e-05
1313,i,deceive,1,5.308982798895732e-05
1314,he,pump,1,5.308982798895732e-05
1315,i,declare,1,5.308982798895732e-05
1316,i,decline,1,5.308982798895732e-05
1317,i,deconstruct,1,5.308982798895732e-05
1318,i,deflate,1,5.308982798895732e-05
1319,i,discontinue,1,5.308982798895732e-05
1320,i,degrade,1,5.308982798895732e-05
1321,he,provide,1,5.308982798895732e-05
1322,he,project,1,5.308982798895732e-05
1323,i,determine,1,5.308982798895732e-05
1324,i,devastate,1,5.308982798895732e-05
1325,he,produce,1,5.308982798895732e-05
1326,i,devise,1,5.308982798895732e-05
1327,i,dice,1,5.308982798895732e-05
1328,i,dictate,1,5.308982798895732e-05
1329,he,prevent,1,5.308982798895732e-05
1330,i,discard,1,5.308982798895732e-05
1331,i,discharge,1,5.308982798895732e-05
1332,i,discipline,1,5.308982798895732e-05
1333,he,reply,1,5.308982798895732e-05
1334,he,require,1,5.308982798895732e-05
1335,i,relax,1,5.308982798895732e-05
1336,he,sink,1,5.308982798895732e-05
1337,he,translate,1,5.308982798895732e-05
1338,he,transport,1,5.308982798895732e-05
1339,he,travel,1,5.308982798895732e-05
1340,he,traverse,1,5.308982798895732e-05
1341,he,sound,1,5.308982798895732e-05
1342,he,solve,1,5.308982798895732e-05
1343,he,sober,1,5.308982798895732e-05
1344,he,unscrew,1,5.308982798895732e-05
1345,he,upset,1,5.308982798895732e-05
1346,he,urinate,1,5.308982798895732e-05
1347,he,smite,1,5.308982798895732e-05
1348,he,volunteer,1,5.308982798895732e-05
1349,he,wad,1,5.308982798895732e-05
1350,he,wag,1,5.308982798895732e-05
1351,he,wander,1,5.308982798895732e-05
1352,he,smell,1,5.308982798895732e-05
1353,he,warn,1,5.308982798895732e-05
1354,he,wave,1,5.308982798895732e-05
1355,he,slip,1,5.308982798895732e-05
1356,he,weigh,1,5.308982798895732e-05
1357,he,wet,1,5.308982798895732e-05
1358,he,whip,1,5.308982798895732e-05
1359,he,whisper,1,5.308982798895732e-05
1360,he,slap,1,5.308982798895732e-05
1361,he,wipe,1,5.308982798895732e-05
1362,he,wish,1,5.308982798895732e-05
1363,he,withdraw,1,5.308982798895732e-05
1364,he,word,1,5.308982798895732e-05
1365,he,skin,1,5.308982798895732e-05
1366,he,trade,1,5.308982798895732e-05
1367,he,track,1,5.308982798895732e-05
1368,he,tow,1,5.308982798895732e-05
1369,he,surround,1,5.308982798895732e-05
1370,he,strangle,1,5.308982798895732e-05
1371,he,stream,1,5.308982798895732e-05
1372,he,struggle,1,5.308982798895732e-05
1373,he,study,1,5.308982798895732e-05
1374,he,stuff,1,5.308982798895732e-05
1375,he,succeed,1,5.308982798895732e-05
1376,he,suggest,1,5.308982798895732e-05
1377,he,supplement,1,5.308982798895732e-05
1378,he,support,1,5.308982798895732e-05
1379,he,suppose,1,5.308982798895732e-05
1380,he,surf,1,5.308982798895732e-05
1381,he,surprise,1,5.308982798895732e-05
1382,he,surrender,1,5.308982798895732e-05
1383,he,survive,1,5.308982798895732e-05
1384,he,tour,1,5.308982798895732e-05
1385,he,synthesize,1,5.308982798895732e-05
1386,he,stay,1,5.308982798895732e-05
1387,he,taste,1,5.308982798895732e-05
1388,he,stand,1,5.308982798895732e-05
1389,he,tear,1,5.308982798895732e-05
1390,he,spoil,1,5.308982798895732e-05
1391,he,terrorize,1,5.308982798895732e-05
1392,he,test,1,5.308982798895732e-05
1393,he,texts,1,5.308982798895732e-05
1394,he,theorize,1,5.308982798895732e-05
1395,he,spell,1,5.308982798895732e-05
1396,he,title,1,5.308982798895732e-05
1397,he,sow,1,5.308982798895732e-05
1398,he,worry,1,5.308982798895732e-05
1399,he,yell,1,5.308982798895732e-05
1400,i,bow,1,5.308982798895732e-05
1401,he,zip,1,5.308982798895732e-05
1402,i,arrest,1,5.308982798895732e-05
1403,i,ascribe,1,5.308982798895732e-05
1404,he,rope,1,5.308982798895732e-05
1405,i,attack,1,5.308982798895732e-05
1406,he,rob,1,5.308982798895732e-05
1407,i,attribute,1,5.308982798895732e-05
1408,i,audit,1,5.308982798895732e-05
1409,i,automate,1,5.308982798895732e-05
1410,i,average,1,5.308982798895732e-05
1411,i,backpack,1,5.308982798895732e-05
1412,he,ring,1,5.308982798895732e-05
1413,i,bathe,1,5.308982798895732e-05
1414,i,batter,1,5.308982798895732e-05
