,subject,verb,object
5326,you,find,[them]
5327,you,have,"[to, look, hard, to, find, them]"
5328,you,want,"[to, know, what, my, wish, is]"
5329,you,use,[means]
5330,you,campaign,"[to, ignite, public, support, for, a, global, network, of, marine, protected, areas]"
5331,you,want,"[how, much, of, your, heart, to, protect]"
5332,i,going,"[to, try, a, trick, ,, and, recreate, an, experiment, from, this, morning]"
5333,i,think,"[to, carve, them, on, stone, tablets]"
5334,i,got,"[to, take, a, moment, right, now, to, publicly, thank, paul, allen, and, nathan, myhrvold, and, all, the, teamseti, members, in, the, ted, community, who, have, so, generously, supported, this, research]"
5335,i,look,[day]
5336,i,hasten,[day]
5337,we,begin,"[that, to, conceive, of]"
5338,we,use,[tools]
5339,we,study,[extremophiles]
5340,we,misuse,[language]
5341,we,understand,[basis]
5342,we,explore,"[origins, destinations]"
5343,we,going,"[to, be, responsible, for, our, continued, participation, in, that, story]"
5344,we,see,[discoveries]
5345,we,beginning,"[to, take, observations, with, the, first, 42, telescopes, of, the, allen, telescope, array]"
5346,we,grow,[it]
5347,we,want,"[to, be, able, to, find, more, complex, signals]"
5348,we,capture,[four]
5349,we,have,"[fulfillment, problem]"
5350,we,need,"[glasses, hands]"
5351,we,like,"[to, augment, the, automated, search, with, human, insight]"
5352,we,like,"[to, use, the, pattern, recognition, capability, of, the, human, eye, to, find, faint, ,, complex, signals, that, our, current, algorithms, miss]"
5353,we,like,"[to, inspire, and, engage, the, next, generation]"
5354,we,like,"[to, take, the, materials, that, we, have, built, for, education]"
5355,we,built,[that]
5356,we,get,[them]
5357,we,like,"[to, tell, our, story, better, ,, and, engage, young, people, ,, and, thereby, change, their, perspective]"
5358,we,divide,[planet]
5359,he,ended,"[oxford, tedtalk]"
5360,he,had,[principles]
5361,he,like,"[to, share, for, living]"
5362,he,like,"[to, carve, them, on, stone, tablets]"
5363,he,opened,[eyes]
5364,he,learned,[lesson]
5365,it,begins,"[to, ask, where, it, came, from]"
5366,it,notes,[possibility]
5367,it,takes,[minutes]
5368,it,tells,[us]
5369,it,making,[silicon]
5370,it,reaches,[us]
5371,it,change,[everything]
5372,it,change,[everything]
5373,it,build,[environment]
5374,it,accessed,[environment]
5375,it,change,[perspective]
5376,you,read,[that]
5377,you,see,[signal]
5378,you,empower,[earthlings]
5379,i,started,"[working, for, a, company, called, interval, research, ,, which, was, just, then, being, founded, by, david, lidell, and, paul, allen, as, a, for, -, profit, research, enterprise, in, silicon, valley]"
5380,i,coming,[myself]
5381,i,supporting,[myself]
5382,i,love,[you]
5383,i,give,[anything]
5384,i,consider,"[what, to, be, the, heart, of, the, work]"
5385,i,want,"[to, talk, about, the, other]"
5386,i,like,"[to, play, you, some, voices, of, little, girls, from, the, two, -, and, -, a, -, half, years, of, research, that, we, did, —, actually]"
5387,i,played,[soccer]
5388,i,play,[basketball]
5389,i,love,[lot]
5390,i,enjoy,[myself]
5391,i,get,[mondays]
5392,i,have,"[music, lessons]"
5393,i,have,"[that, to, do]"
5394,i,ask,[mom]
5395,i,want,"[to, show, you, ,, real, quickly, ,, just, a, minute, of, "", rockett, 's, tricky, decision, ,, "", which, went, gold, two, days, ago]"
5396,i,going,"[that, to, show, you, will, look, familiar, and, sound, familiar]"
5397,i,have,[lot]
5398,i,wanted,[to]
5399,i,make,"[people, list]"
5400,i,show,[interface]
5401,i,turned,[way]
5402,i,wanted,"[to, show, you, the, ways, ,, innocuous, as, they, seem, ,, in, which, we, 're, incorporating, what, we, 've, learned, about, girls, —, their, desires, to, experience, greater, emotional, flexibility, ,, and, to, play, around, with, the, social, complexity, of, their, lives]"
5403,i,want,"[to, make, the, point, that, what, we, 're, giving, girls, ,, i, think, ,, through, this, effort, ,, is, a, kind, of, validation, ,, a, sense, of, being, seen]"
5404,i,want,"[to, close, by, showing, you, a, videotape, that, 's, a, version, of, a, future, game, in, the, rockett, series, that, our, graphic, artists, and, design, people, put, together]"
5405,we,had,[question]
5406,we,wanted,[answer]
5407,we,do,[things]
5408,we,spent,[years]
5409,we,formed,[company]
5410,we,partnered,[mind]
5411,we,make,[you]
5412,we,did,[review]
5413,we,play,"[theory, sociology, primatology]"
5414,we,done,[that]
5415,we,thought,[what]
5416,we,interviewed,"[adult, experts]"
5417,we,found,[that]
5418,we,focus,[groups]
5419,we,talked,"[hypotheses, questions]"
5420,we,confirmed,[hypotheses]
5421,we,identified,[questions]
5422,we,pulled,"[survey, data]"
5423,we,drew,[set]
5424,we,spent,[year]
5425,we,spent,[time]
5426,we,formed,"[company, moon]"
5427,we,launched,[website]
5428,we,formed,[community]
5429,we,launched,"[titles, school]"
5430,we,have,[lots]
5431,we,conduct,"[that, ourselves]"
5432,we,launched,[that]
5433,we,touched,[thousands]
5434,we,made,[impressions]
5435,we,received,[that]
5436,we,did,[that]
5437,we,write,[name]
5438,we,tried,"[to, incorporate, the, issues, that, matter, to, them, in, the, game, that, we, 've, created]"
5439,we,created,[that]
5440,we,going,"[to, emotionally, navigate]"
5441,we,playing,[game]
5442,we,do,[what]
5443,we,want,"[to, learn, more, about, the, characters]"
5444,we,go,[interface]
5445,we,learned,[what]
5446,we,giving,[girls]
5447,we,love,[them]
5448,we,see,[them]
5449,we,trying,"[to, tell, them, who, they, ought, to, be]"
5450,she,asked,[me]
5451,he,invited,[people]
5452,they,play,"[video, games]"
5453,they,taught,[me]
5454,they,do,[thing]
5455,they,visit,[average]
5456,they,spend,[average]
5457,they,looked,[love]
5458,they,demonstrating,[love]
5459,they,took,[that]
5460,they,care,[that]
5461,they,value,[that]
5462,they,copy,[you]
5463,they,take,[idea]
5464,they,do,[it]
5465,it,take,[what]
5466,it,going,"[what, to, be, like, to, be, in, high, school, or, junior, high, school]"
5467,you,get,[idea]
5468,i,used,"[to, climb, trees, for, fun, all, the, time, and, now, ,, as, a, grown, -, up]"
5469,i,like,"[to, take, you, all, on, a, journey, up, to, the, forest, canopy, ,, and, share, with, you, what, canopy, researchers, are, asking, and, also, how, they, 're, communicating, with, other, people, outside, of, science]"
5470,i,like,"[what, to, do]"
5471,i,like,"[to, describe, to, you, a, more, subtle, kind, of, diversity, and, tell, you, about, the, ants]"
5472,i,tell,[you]
5473,i,want,"[to, point, out]"
5474,i,use,[image]
5475,i,hope,"[to, keep, our, global, climate, stable]"
5476,i,showed,[you]
5477,i,have,"[to, ask, myself, ,, "", what, can, i, do, about, this]"
5478,i,do,[what]
5479,i,reconnect,[people]
5480,i,do,[something]
5481,i,have,[information]
5482,i,communicate,[information]
5483,i,begin,[what]
5484,i,like,"[to, unveil, the, international, canopy, network, here]"
5485,i,like,"[to, just, tell, you, one, of, our, projects, ,, which, is, the, generation, of, canopy, confluences]"
5486,i,bring,"[scientists, artists]"
5487,i,give,[examples]
5488,i,brought,[segment]
5489,i,saw,"[power, i]"
5490,i,have,[hope]
5491,i,engaged,[caution]
5492,i,pick,[branch]
5493,i,learn,"[how, to, grow, mosses]"
5494,i,had,[partners]
5495,i,thought,"[men, women]"
5496,i,started,[seminar]
5497,i,brought,"[colleagues, sustainability, practitioners]"
5498,i,trying,"[to, help, researchers, move, more, outward, to, have, their, own, partnerships, with, people, outside, of, the, academic, community]"
5499,i,started,[career]
5500,i,described,[that]
5501,i,opened,[mind]
5502,i,have,"[to, say, ,, my, heart, to, have, a, greater, understanding, ,, to, make, other, discoveries, about, nature, and, myself]"
5503,i,see,[trees]
5504,i,learned,[denominator]
5505,i,have,[tools]
5506,we,had,[children]
5507,we,find,[that]
5508,we,call,[what]
5509,we,done,"[stripping, experiments, where, we, 've, removed, mats, of, epiphytes, and, looked, at, the, rates, of, recolonization]"
5510,we,removed,[mats]
5511,we,found,[what]
5512,we,see,[what]
5513,we,know,[answers]
5514,we,know,[answers]
5515,we,answer,[them]
5516,we,have,"[canopy, newsletter]"
5517,we,trying,[beauty]
5518,we,recognize,[projects]
5519,we,make,[that]
5520,we,fostering,[projects]
5521,we,do,[what]
5522,we,buy,[barbies]
5523,we,dress,[her]
5524,we,send,[her]
5525,we,taken,"[pop, icon]"
5526,we,tweaked,[her]
5527,we,made,[partnerships]
5528,we,spend,[week]
5529,we,look,"[scientists, artists, week]"
5530,we,see,[what]
5531,we,had,"[dance, people, up, in, the, canopy]"
5532,we,taking,"[dance, outreach, communications]"
5533,we,brought,[musicians]
5534,we,had,[flutists]
5535,we,had,[oboists]
5536,we,had,"[opera, singers]"
5537,we,had,"[guitar, players]"
5538,we,had,"[rap, singers]"
5539,we,have,"[to, take, them, out, of, the, wild]"
5540,we,gave,[talks]
5541,we,come,"[to, understand, nature]"
5542,we,touching,"[deep, parts]"
5543,we,share,[nature]
5544,we,share,[perspectives]
5545,we,find,[denominator]
5546,he,promised,"[to, name, an, ant, after, me, ,, which, he, did, —, procryptocerus, nalini, ,, a, canopy, ant]"
5547,he,did,[which]
5548,he,named,[ants]
5549,he,saw,[nests]
5550,he,created,[sculpture]
5551,they,communicating,[canopy]
5552,they,have,[roots]
5553,they,construct,[soil]
5554,they,have,[capacity]
5555,they,took,"[time, years]"
5556,they,help,"[to, keep, our, global, climate, stable]"
5557,they,made,[dance]
5558,they,danced,"[dance, outreach, communications, dance, outreach]"
5559,they,linking,"[dance, outreach]"
5560,they,made,[music]
5561,they,make,"[rap, songs]"
5562,they,ended,"[making, a, cd, which, they, took, home, to, their, family, and, friends, ,, thereby, expressing, their, own, experiences, with, nature, in, their, own, medium]"
5563,they,took,[which]
5564,they,used,"[floriculture, industry, to, make, arrangements, and, make, hanging, baskets]"
5565,they,have,[space]
5566,they,learned,"[how, to, distinguish, different, species, of, mosses, ,, which, ,, to, tell, you, the, truth]"
5567,they,embraced,[idea]
5568,they,help,"[develop, a, research, design, in, order, to, grow, these, mosses]"
5569,they,asked,[us]
5570,they,raise,[them]
5571,they,have,"[pleasure, many]"
5572,they,raised,[that]
5573,they,helped,[develop]
5574,they,helped,[nurture]
5575,it,gives,[impression]
5576,it,has,[that]
5577,it,disturbed,[humans]
5578,it,involves,[value]
5579,you,see,[what]
5580,you,find,[what]
5581,you,see,[scenes]
5582,you,remember,[guy]
5583,you,need,[tools]
5584,you,clap,[hands]
5585,i,speaking,[bag]
5586,i,brought,[bag]
5587,i,pictured,"[grade, teacher]"
5588,i,wanted,"[to, invite, them, to, look, and, explore]"
5589,i,made,[deal]
5590,i,wanted,"[to, be, able, to, jump, over, a, house, —, nothing, too, big, ,, two, or, three, stories]"
5591,i,n't,[that]
5592,i,woven,"[sprinting, legs]"
5593,i,accepting,[invitations]
5594,i,found,[myself]
5595,i,did,"[runway, show]"
5596,i,have,"[them, grapevines, magnolias]"
5597,i,learned,[firsthand]
5598,i,started,"[to, move, away, from, the, need, to, replicate, human, -, ness, as, the, only, aesthetic, ideal]"
5599,i,have,[pair]
5600,i,have,[negotiations]
5601,i,change,[height]
5602,i,have,[variable]
5603,i,brought,[them]
5604,i,have,[relationship]
5605,i,have,[that]
5606,i,having,[fun]
5607,we,stop,"[compartmentalizing, form, ,, function, and, aesthetic]"
5608,we,assigning,[values]
5609,we,made,[legs]
5610,we,beetroots,[top]
5611,we,want,"[to, discover, the, full, potential, in, our, humanity]"
5612,we,need,"[to, celebrate, those, heartbreaking, strengths, and, those, glorious, disabilities, that, we, all, have]"
5613,we,have,[that]
5614,she,gave,"[cover, story]"
5615,she,saw,[me]
5616,she,meant,[it]
5617,they,know,[what]
5618,they,learn,"[to, be, frightened, of, those, differences, when, an, adult, influences, them, to, behave, that, way]"
5619,they,poking,"[toes, to, put, their, full, weight, on, the, sprinting, leg, to, see, what, happens, with, that]"
5620,they,wiggling,[toes]
5621,they,trying,"[to, put, their, full, weight, on, the, sprinting, leg, to, see, what, happens, with, that]"
5622,they,want,"[to, create, in, that, space]"
5623,it,opened,[eyes]
5624,it,mean,[what]
5625,it,transform,[thing]
5626,it,hit,[home]
5627,you,build,[me]
5628,you,want,"[to, fly, too]"
5629,you,seen,[which]
5630,you,know,[aimee]
5631,you,change,[height]
5632,you,want,[it]
5633,you,prick,[us]
5634,you,tickle,[us]
5635,i,had,[experience]
5636,i,have,[that]
5637,i,want,"[to, share, it, with, you]"
5638,i,met,[woman]
5639,i,see,[kids]
5640,i,say,[brother]
5641,i,met,[jane]
5642,i,struck,"[kindness, gentleness]"
5643,i,asked,[her]
5644,i,had,[two]
5645,i,had,"[to, give, up, the, first, dream]"
5646,i,focused,"[to, give, up, the, first, dream]"
5647,i,asked,[her]
5648,i,fear,[what]
5649,i,miss,[what]
5650,i,miss,"[violence, drugs]"
5651,i,miss,"[not, knowing]"
5652,i,wanted,[husband]
5653,i,wanted,[what]
5654,i,love,[children]
5655,i,wanted,"[to, be, a, doctor]"
5656,i,wanted,"[what, to, be]"
5657,i,have,[that]
5658,i,counsel,"[hiv, patients]"
5659,i,say,"[look, at, me]"
5660,i,give,[something]
5661,i,give,[hope]
5662,we,got,"[to, look, at, people, all, along, the, economic, spectrum]"
5663,we,seeing,[that]
5664,we,extend,"[services, products]"
5665,we,owe,[it]
5666,we,owe,[it]
5667,she,keeps,[them]
5668,she,married,[baby]
5669,she,had,[baby]
5670,she,turned,[20]
5671,she,had,[girlfriend]
5672,she,spent,[year]
5673,she,started,[borrowing]
5674,she,started,[tailoring]
5675,she,buys,"[ball, gown]"
5676,she,repurposes,[them]
5677,she,makes,[confections]
5678,she,sells,[that]
5679,she,does,[business]
5680,she,makes,[that]
5681,she,lives,"[to, find, a, new, shack, in, which, she, would, live]"
5682,she,chased,"[to, find, a, new, shack, in, which, she, would, live]"
5683,she,had,"[to, find, a, new, shack, in, which, she, would, live]"
5684,she,has,"[to, give, 10, percent, of, the, mortgage, —, of, the, total, value, ,, or, about, 400, dollars, in, savings]"
5685,she,paid,[what]
5686,she,going,"[to, be, among, the, first, 200, families, to, move, into, this, development]"
5687,she,feared,[anything]
5688,she,miss,[anything]
5689,they,say,[obama]
5690,they,built,"[cost, housing, development]"
5691,they,designed,[it]
5692,they,match,[mortgage]
5693,they,love,[me]
5694,they,make,"[decisions, choices]"
5695,it,mean,[what]
5696,you,define,[poverty]
5697,you,provided,[amount]
5698,you,knew,[it]
5699,you,gave,[minutes]
5700,you,have,"[to, serve]"
5701,i,argue,[what]
5702,i,told,[you]
5703,i,told,[you]
5704,i,show,[strategy]
5705,i,using,"[interspecies, molecule]"
5706,i,depicted,[which]
5707,i,hope,[what]
5708,i,wanted,"[to, show, you, this, is, my, gang, at, princeton, ,, new, jersey]"
5709,i,told,[you]
5710,i,want,"[to, say, that, whenever, you, read, something, in, the, newspaper, or, you, get, to, hear, some, talk, about, something, ridiculous, in, the, natural, world, it, was, done, by, a, child]"
5711,i,keep,"[getting, older, and, older]"
5712,i,want,"[to, thank, you, for, inviting, me, here]"
5713,we,do,[that]
5714,we,wanted,"[to, think, if, there, could, n't, be, a, different, way, that, bacteria, live]"
5715,we,doing,[anything]
5716,we,took,[picture]
5717,we,see,[what]
5718,we,noticed,[what]
5719,we,had,[that]
5720,we,figured,[what]
5721,we,figured,[tools]
5722,we,brought,[tools]
5723,we,found,[what]
5724,we,understand,[what]
5725,we,have,[name]
5726,we,call,[it]
5727,we,started,"[to, look, at, other, bacteria]"
5728,we,discovered,[that]
5729,we,starting,"[to, understand, that, bacteria, have, these, social, behaviors]"
5730,we,started,"[to, think, if, this, really, is, about, communication, in, bacteria]"
5731,we,went,"[studying, different, bacteria]"
5732,we,started,"[studying, different, bacteria]"
5733,we,found,[what]
5734,we,discovered,[that]
5735,we,started,"[to, learn, that, bacteria, can, talk, to, each, other, with, this, chemical, language]"
5736,we,started,"[what, to, think]"
5737,we,do,[that]
5738,we,made,[bacteria]
5739,we,use,"[that, bacteria]"
5740,we,kill,[bacteria]
5741,we,have,[problem]
5742,we,do,"[behavior, modifications]"
5743,we,done,[what]
5744,we,taken,[strategies]
5745,we,targeted,"[intraspecies, communication, system]"
5746,we,made,[molecules]
5747,we,done,[thing]
5748,we,taken,[molecule]
5749,we,turned,[it]
5750,we,made,[antagonists]
5751,we,give,[them]
5752,we,know,[what]
5753,we,treat,[animal]
5754,we,give,[molecule]
5755,we,starting,"[that, to, learn, about]"
5756,we,going,"[to, be, able, to, have, insight, about, multicellularity, in, the, human, body]"
5757,we,figure,[them]
5758,we,do,[what]
5759,we,think,"[bells, whistles]"
5760,we,study,[that]
5761,we,made,[molecules]
5762,we,made,[molecules]
5763,we,targeted,[systems]
5764,we,trying,"[what, to, do]"
5765,they,have,[property]
5766,they,have,"[that, piece]"
5767,they,have,"[genes, information]"
5768,they,carry,[that]
5769,they,consume,[nutrients]
5770,they,cut,[themselves]
5771,they,keep,[us]
5772,they,cover,[us]
5773,they,digest,[food]
5774,they,make,[vitamins]
5775,they,educate,[system]
5776,they,do,[things]
5777,they,get,[press]
5778,they,get,[lot]
5779,they,do,[lot]
5780,they,do,[anything]
5781,they,live,[sort]
5782,they,considered,"[to, be, these, asocial, reclusive, organisms]"
5783,they,made,[light]
5784,they,do,"[that, that]"
5785,they,recognize,"[molecule, all]"
5786,they,making,[light]
5787,they,release,[molecule]
5788,they,releasing,[molecule]
5789,they,make,[words]
5790,they,recognize,[words]
5791,they,turn,"[group, behaviors]"
5792,they,start,"[secreting, some, toxins]"
5793,they,start,[growing]
5794,they,count,[themselves]
5795,they,recognize,[themselves]
5796,they,have,"[cell, number]"
5797,they,going,"[to, be, successful, at, overcoming, an, enormous, host]"
5798,they,have,[system]
5799,they,have,[molecule]
5800,they,have,[enzyme]
5801,they,take,[information]
5802,they,decide,[information]
5803,they,using,[molecule]
5804,they,pop,[membrane]
5805,they,make,[bacterium]
5806,they,count,"[to, launch, virulence]"
5807,they,know,"[to, launch, virulence]"
5808,they,lock,[recognition]
5809,they,jam,[recognition]
5810,they,going,"[that, to, launch, their, attack]"
5811,they,use,[chemicals]
5812,they,have,"[chemical, lexicon]"
5813,they,doing,[things]
5814,they,carry,[tasks]
5815,they,accomplish,[that]
5816,they,say,[me]
5817,they,say,[you]
5818,it,makes,[bioluminescence]
5819,it,make,[light]
5820,it,wants,[light]
5821,it,buries,[itself]
5822,it,has,"[to, come, out, to, hunt]"
5823,it,has,[detectors]
5824,it,opens,[shutter]
5825,it,closes,[shutter]
5826,it,uses,[light]
5827,it,calculate,[trajectory]
5828,it,eat,[it]
5829,it,got,[culture]
5830,it,sustain,[that]
5831,it,buries,[itself]
5832,it,got,[pump]
5833,it,pumps,[percent]
5834,it,count,[siblings]
5835,it,has,[receptor]
5836,it,used,[bacteria]
5837,it,replicate,[dna]
5838,it,initiate,[virulence]
5839,it,starts,[growing]
5840,it,starts,"[secreting, its, quorum, sensing, molecules]"
5841,it,has,[bacteria]
5842,it,going,"[to, get, us, around, ,, at, least, initially, ,, this, big, problem, of, resistance]"
5843,it,makes,[difference]
5844,it,done,[child]
5845,you,have,[interaction]
5846,you,is,[cells]
5847,you,have,[cells]
5848,you,have,[genes]
5849,you,want,"[to, think, about, all, the, good, things, that, bacteria, do, ,, or, all, the, bad, things, that, bacteria, do]"
5850,you,have,"[to, have, a, microscope, to, see, one]"
5851,you,see,[what]
5852,you,see,[what]
5853,you,saw,[which]
5854,you,know,[what]
5855,you,think,[what]
5856,you,learned,[what]
5857,you,evolved,"[bells, whistles]"
5858,you,have,[cells]
5859,you,learn,[things]
5860,you,read,[something]
5861,you,get,"[to, hear, some, talk, about, something, ridiculous, in, the, natural, world, it, was, done, by, a, child]"
5862,i,going,"[to, talk, about, myself, ,]"
5863,i,do,[which]
5864,i,know,[nothing]
5865,i,afford,[relapse]
5866,i,want,"[to, ,, though, ,, explain, how, i, came, to, design, my, own, particular, brand, of, comedy, because, i, 've, been, through, so, many, different, forms, of, it]"
5867,i,see,[it]
5868,i,read,[that]
5869,i,found,[that]
5870,i,know,[math]
5871,i,do,[math]
5872,i,taught,"[to, do, math, and, read, at, the, same, time]"
5873,i,used,[word]
5874,i,approve,[values]
5875,i,have,[questions]
5876,i,have,[questions]
5877,i,got,[body]
5878,i,say,[what]
5879,i,know,[this]
5880,i,told,[you]
5881,i,learned,[lesson]
5882,i,call,[them]
5883,i,read,[book]
5884,i,hated,[it]
5885,i,wanted,[something]
5886,i,miss,[telemarketers]
5887,i,tell,[that]
5888,i,used,"[to, actually, hang, up, on, them]"
5889,i,starting,"[to, analyze, what, exactly, it, is, that, i, do]"
5890,i,read,[book]
5891,i,like,"[to, cross, boundaries]"
5892,i,like,[to]
5893,i,know,[nothing]
5894,i,know,[nothing]
5895,i,bring,[viewpoint]
5896,i,had,"[to, show, more, respect]"
5897,i,going,"[to, die, soon]"
5898,i,saw,[that]
5899,i,leave,[them]
5900,i,have,[errands]
5901,i,say,[this]
5902,i,had,[joke]
5903,i,wanted,"[to, put, the, scientists, in, their, place]"
5904,i,like,"[to, make, change]"
5905,i,tend,"[what, to, see, almost, more, than, contradictions]"
5906,i,love,[connections]
5907,i,guess,[space]
5908,i,have,[way]
5909,i,hope,"[what, to, do]"
5910,i,make,[connections]
5911,i,had,[joke]
5912,i,forgot,[it]
5913,i,want,"[to, say, two, more, things]"
5914,i,do,[what]
5915,i,like,"[to, think, of, what, i, do, as, a, probability, wave]"
5916,i,like,"[to, explore, all, the, possibilities, in, the, hope, that, you, 'll, be, on, the, wavelength, of, your, audience]"
5917,i,want,"[to, say, about, trickster]"
5918,i,want,"[to, say, to, you, richard, ,, in, closing, ,, that, in, ted, you, 've, created, a, home]"
5919,we,say,[i]
5920,we,mean,[head]
5921,we,revere,[head]
5922,we,had,"[to, see, j., edgar, hoover, in, a, dress]"
5923,we,have,"[to, picture, alan, greenspan, in, a, black, leather, corset, ,, with, a, butt, tattoo, that, says, ,, "", whip, inflation, now]"
5924,we,have,[commitment]
5925,we,forced,[china]
5926,she,says,[book]
5927,she,want,"[to, be, like]"
5928,he,represented,[audience]
5929,he,going,"[to, make, fun, of, the, outsider, ,, the, person, who, did, n't, share, that, subject, status]"
5930,he,laid,[it]
5931,he,called,[himself]
5932,he,let,[room]
5933,he,see,"[contradictions, problems]"
5934,he,has,"[to, have, poise]"
5935,he,have,[home]
5936,they,shaped,[values]
5937,they,had,[laughter]
5938,they,making,[fun]
5939,they,dictating,[terms]
5940,they,had,[olympics]
5941,it,becomes,"[snow, white, dwarves]"
5942,it,make,"[money, laughter]"
5943,it,had,"[to, be]"
5944,it,took,[years]
5945,it,takes,[years]
5946,it,called,[what]
5947,you,loved,[yourself]
5948,you,deny,[reality]
5949,you,reading,"[snow, white, dwarves]"
5950,you,supposed,"[to, be, rational, in, an, argument]"
5951,you,get,[rationality]
5952,you,have,"[toilet, humor, humor]"
5953,you,have,"[raspyni, brothers]"
5954,you,imagine,[surprise]
5955,you,assert,[yourself]
5956,you,know,[this]
5957,you,making,[statement]
5958,you,was,[sex]
5959,you,had,[sex]
5960,you,make,[fun]
5961,you,hurting,[anybody]
5962,you,read,[ad]
5963,you,stood,[chance]
5964,you,going,"[what, to, do, as, much, as, you, shape, their, experience, of, the, world]"
5965,you,shape,[experience]
5966,you,paying,[anything]
5967,you,know,[people]
5968,you,surrounded,[people]
5969,you,start,"[to, think, that, that, 's, reality]"
5970,you,take,[prize]
5971,you,deny,[reality]
5972,you,have,[paradox]
5973,you,call,"[what, toes]"
5974,you,got,[that]
5975,you,follow,[train]
5976,you,heard,[joke]
5977,you,know,[hurdle]
5978,you,have,"[to, lose, all, the, other, qualities]"
5979,you,do,[that]
5980,you,have,[possibility]
5981,you,created,[home]
5982,i,going,"[to, fly, you, into, five, research, projects, in, the, allosphere, that, are, going, to, take, you, from, biological, macroscopic, data, all, the, way, down, to, electron, spin]"
5983,i,show,[you]
5984,i,shown,[that]
5985,we,map,[algorithms]
5986,we,going,"[to, move, from, real, biological, data, to, biogenerative, algorithms, that, create, artificial, nature, in, our, next, artistic, and, scientific, installation]"
5987,we,making,[worlds]
5988,we,going,"[to, move, now, from, the, biological, and, the, macroscopic, world, ,, down, into, the, atomic, world, ,, as, we, fly, into, a, lattice, of, atoms]"
5989,we,mapped,[them]
5990,we,going,"[to, actually, move, even, further, down, as, we, go, from, this, lattice, of, atoms, to, one, single, hydrogen, atom]"
5991,we,going,"[to, move, to, a, two, -, orbital, configuration]"
5992,we,going,"[to, move, even, further, down]"
5993,we,taken,[information]
5994,we,made,[model]
5995,we,doing,[that]
5996,we,use,"[that, instrument]"
5997,we,created,[that]
5998,they,mining,"[density, levels]"
5999,they,reporting,[them]
6000,they,singing,[densities]
6001,they,discovered,[bond]
6002,they,starting,"[to, find, new, mathematical, structures, in, these, calculations]"
6003,it,makes,[art]
6004,you,going,"[that, to, see, that, we, 're, undertaking, at, the, allosphere]"
6005,you,see,"[computer, agents]"
6006,you,view,[bond]
6007,you,see,"[electron, flow]"
6008,you,hearing,[that]
6009,you,seeing,[what]
6010,you,hearing,"[electron, flow]"
6011,you,seeing,"[electron, flow]"
6012,you,going,"[to, notice, a, pulsing]"
6013,you,going,"[to, hear, an, undulation, between, the, sound]"
6014,you,seeing,"[information, flow]"
6015,you,hearing,"[information, flow]"
6016,you,give,[idea]
6017,i,going,"[to, get, to, in, the, next, 18, minutes]"
6018,i,started,[project]
6019,i,went,[announcement]
6020,i,put,[announcement]
6021,i,write,[books]
6022,i,written,[books]
6023,i,write,[articles]
6024,i,had,[idea]
6025,i,went,[sister]
6026,i,told,[sister]
6027,i,define,[lines]
6028,i,ask,[question]
6029,i,draw,[lines]
6030,i,meet,[line]
6031,i,have,[line]
6032,i,have,[point]
6033,i,draw,[lines]
6034,i,meet,[line]
6035,i,draw,[lines]
6036,i,meet,[line]
6037,i,projecting,[it]
6038,i,see,[it]
6039,i,feel,[it]
6040,i,touch,[it]
6041,i,stitched,[postulate]
6042,i,take,[one]
6043,i,asked,[mathematicians]
6044,we,crocheting,[reef]
6045,we,joined,"[that, hundreds]"
6046,we,have,[organization]
6047,we,started,"[to, promote, ,, to, do, projects, about, the, aesthetic, and, poetic, dimensions, of, science, and, mathematics]"
6048,we,started,[it]
6049,we,had,"[exhibition, exhibition]"
6050,we,got,"[foot, gallery]"
6051,we,want,"[foot, gallery]"
6052,we,fill,"[foot, gallery]"
6053,we,went,[techniques]
6054,we,taught,[techniques]
6055,we,did,"[workshops, lectures]"
6056,we,invited,"[to, do, the, whole, thing, in, new, york]"
6057,we,crocheting,[it]
6058,we,going,"[to, get, raised, up, to, the, level, of, a, sea, slug]"
6059,we,have,"[line, point]"
6060,we,mean,[what]
6061,we,ask,[question]
6062,we,encountered,[space]
6063,we,deviated,[embellishments]
6064,we,made,[embellishments]
6065,we,have,[tree]
6066,we,have,[technologies]
6067,we,use,[them]
6068,we,come,[that]
6069,we,trying,"[what, to, do, with, the, institute, for, figuring, and, projects, like, this]"
6070,we,trying,"[to, have, kindergarten, for, grown, -, ups]"
6071,we,have,[lots]
6072,we,want,"[to, propose]"
6073,we,want,"[what, to, propose]"
6074,she,had,[fit]
6075,she,knew,[fit]
6076,she,doing,[what]
6077,he,developed,[system]
6078,they,devastated,[rise]
6079,they,having,[exhibition]
6080,they,wanted,"[what, to, do]"
6081,they,model,[it]
6082,they,have,[properties]
6083,they,do,[it]
6084,they,see,[this]
6085,they,doing,[it]
6086,they,write,[treatises]
6087,it,causes,"[bleaching, events]"
6088,it,meant,"[what, to, fill, a, 3,000, square, -, foot, gallery]"
6089,it,meant,"[exactly, what, to, fill, a, 3,000, square, -, foot, gallery]"
6090,it,happens,"[to, be, a, fact]"
6091,it,mean,[what]
6092,it,says,[lot]
6093,it,matter,[what]
6094,you,have,[bit]
6095,you,fill,[it]
6096,you,crocheting,[reef]
6097,you,see,[that]
6098,you,get,[stitches]
6099,you,have,[sense]
6100,you,know,[answer]
6101,you,crochet,[models]
6102,you,stitch,[sorts]
